,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,input_26,input_27,input_28,input_29,input_30,input_31,input_32,input_33,input_34,input_35,input_36,input_37,input_38,input_39,input_40,input_41,input_42,input_43,input_44,input_45,input_46,input_47,input_48,input_49,input_50,input_51,input_52,input_53,input_54,input_55,input_56,input_57,input_58,input_59,input_60,input_61,input_62,input_63,input_64,input_65,input_66,input_67,input_68,input_69,input_70,input_71,input_72,input_73,input_74,input_75,input_76,input_77,input_78,input_79,input_80,input_81,input_82,input_83,input_84,input_85,input_86,input_87,input_88,input_89,input_90,input_91,input_92,input_93,input_94,input_95,input_96,input_97,input_98,input_99,input_100,input_101,input_102,input_103,input_104,input_105,input_106,input_107,input_108,input_109,input_110,input_111,input_112,input_113,input_114,input_115,input_116,input_117,input_118,input_119,input_120,input_121,input_122,input_123,input_124,input_125,input_126
neuron_102,4.842853e-34,2.3680582e-34,-3.9224704e-34,-4.7650404e-34,1.5308862e-34,-5.648792e-35,-1.207514e-34,-3.336033e-34,3.1741128e-34,-1.8113894e-34,3.9404586e-34,-6.581644e-35,3.9653433e-34,-4.171197e-34,6.249075e-35,-5.304511e-34,-4.645327e-34,1.1292093e-34,2.3242857e-34,2.9369343e-34,-1.875942e-35,-3.7550873e-34,2.943144e-34,2.9879475e-34,-1.810974e-34,-1.8829942e-34,-1.1818629e-34,-1.2702736e-34,3.468655e-34,1.9011931e-34,3.468655e-34,-2.2014346e-35,1.2462272e-34,-2.2594094e-34,1.7195646e-34,4.665941e-34,1.6135497e-34,5.6677783e-34,-5.553333e-35,-2.1911582e-34,-2.6077653e-34,-1.6475441e-34,4.6383873e-34,-5.185288e-35,-3.1754616e-34,3.0614814e-34,2.3415195e-34,-4.863432e-34,-5.4242893e-34,3.2834475e-34,3.6024053e-34,-1.1923166e-12,-4.3963195e-34,-5.1386e-34,-1.1713213e-34,-4.051973e-34,4.411476e-34,4.770305e-13,-2.2912956e-38,5.60101e-35,-4.155583e-34,-1.2124343e-34,3.0042982e-34,3.7490202e-34,-9.340502e-09,-4.1602214e-35,-2.2646165e-34,-1.9531973e-34,2.8827337e-34,3.3025514e-34,3.5684772e-10,-4.9590874e-34,3.718406e-35,-1.4266671e-13,-4.779134e-34,2.161161e-34,2.649782e-34,4.8810493e-34,-3.0411729e-34,2.3429072e-34,-2.9916331e-36,-5.053215e-34,4.6796724e-34,5.41346e-34,-4.0261122e-34,-2.1341394e-34,1.1726879e-34,3.4026594e-34,2.5509256e-34,5.128829e-35,1.455622e-34,-3.1129294e-34,-3.2343243e-34,5.367342e-34,3.889417e-36,1.3085273e-34,-3.6574037e-34,-5.3122254e-35,-1.7339846e-34,-7.2994927e-10,-3.5500265e-09,-2.8266966e-34,5.4640182e-34,-5.6022885e-34,4.70114e-34,-3.9921258e-35,5.076828e-34,-3.5622107e-34,4.962699e-34,3.5541513e-34,4.8667964e-34,3.7434444e-37,-5.4170527e-34,1.8579161e-34,2.5757873e-34,3.4050692e-34,-1.3839536e-34,8.910835e-35,1.8750898e-34,-5.501356e-34,1.8486355e-34,-4.937609e-34,-2.0162088e-34,3.0614814e-34,3.2509894e-34,-5.674139e-35
neuron_103,3.3844686e-34,5.3284057e-34,-4.863418e-13,-9.607586e-35,4.9340347e-34,5.917233e-34,2.5662364e-34,5.0951077e-34,-1.7656292e-34,5.8882753e-34,-4.7969206e-34,5.6545393e-34,1.750605e-35,-5.531981e-08,1.7681005e-34,5.5840965e-10,-1.0851429e-34,-2.8091367e-34,-5.155631e-12,-4.4356576e-09,-1.2930782e-35,-2.3056247e-34,4.603189e-34,4.0091585e-34,-2.1293492e-34,-2.6721338e-34,3.9792063e-34,8.546395e-35,1.7080369e-35,-3.8582223e-34,1.7050844e-35,2.44422e-34,3.3440225e-34,-1.7946736e-34,-1.1573256e-34,-2.0114516e-10,-2.7296779e-34,2.4999624e-34,5.808785e-34,2.1413466e-34,3.0648683e-34,4.0901326e-34,-5.37631e-34,-4.0231368e-34,-3.476701e-05,-2.2866465e-34,-1.1789627e-34,3.8736506e-34,-2.2093763e-34,-1.9740306e-34,-2.878242e-34,1.4515381e-13,5.2738334e-34,1.4095794e-34,-6.3219104e-11,-3.5316258e-34,2.595161e-34,-3.7966484e-34,-3.770839e-35,-2.0269288e-34,-1.9066665e-34,5.548913e-34,4.933682e-34,-4.3501373e-34,4.7177584e-34,-5.7278423e-34,-3.1923194e-34,2.0293771e-34,-3.9471153e-34,1.6895564e-34,-4.758078e-34,-2.5145587e-34,3.0168489e-34,3.2788712e-08,2.6156145e-34,3.354295e-07,1.5629272e-34,-2.7154066e-34,-4.16341e-34,2.460802e-34,2.7141136e-34,-3.2481186e-34,2.6397783e-34,-4.1148914e-34,-3.8916485e-34,-4.5928768e-35,3.3099629e-10,6.8766226e-10,5.4625516e-34,3.6013216e-34,3.4352353e-34,4.9054114e-34,-2.8392747e-06,2.3099796e-35,-2.2859728e-34,-3.3699449e-34,2.2468179e-34,-2.6312633e-34,-5.562542e-34,-4.458349e-34,1.4834684e-34,-3.5152424e-35,3.57811e-08,5.1838493e-34,4.3866143e-36,3.1777433e-34,-1.7359462e-34,1.4440213e-34,5.462897e-34,5.551294e-34,-4.851829e-34,-1.14669474e-35,3.8520215e-35,-5.404617e-06,4.872821e-34,-5.049931e-34,4.9222614e-34,-1.6653963e-34,-3.6970032e-34,-2.2698282e-34,4.4425238e-34,-5.685565e-34,-6.457489e-14,-3.1153034e-35,2.6402788e-34,-5.3524225e-34
neuron_104,2.3192823e-34,-4.7777215e-34,4.7434916e-34,-1.6140612e-34,-4.855968e-34,-3.3138506e-34,-3.5276168e-34,3.8936143e-34,1.8597372e-34,2.3348245e-34,3.1404975e-34,1.9095307e-34,-2.7812782e-34,2.378296e-34,9.0111514e-35,2.4885002e-34,-2.8702057e-34,-5.2888026e-34,5.0832265e-34,5.258919e-34,-1.1859358e-34,-3.0137639e-34,-3.0271048e-34,2.4218278e-34,3.0398424e-34,4.8462014e-34,2.797232e-34,-3.873868e-34,-3.952892e-34,4.8543072e-34,9.970832e-35,-3.529587e-34,1.1093572e-34,3.622736e-34,-1.3278323e-34,-2.2911395e-34,3.086265e-34,-3.7282436e-34,4.3128442e-34,-1.6384727e-34,2.4969807e-34,3.698173e-35,-5.699008e-34,-4.6287657e-34,-4.487094e-34,-6.206688e-35,-7.897561e-35,-3.1132132e-34,3.758617e-34,-1.7464978e-34,-4.3925496e-34,1.0952566e-34,-5.4526683e-34,4.319228e-34,-2.6912493e-34,2.958881e-34,-5.527415e-36,2.4840843e-34,2.945853e-35,3.7885398e-34,-6.29072e-13,-8.1688845e-35,-2.314782e-34,1.7840188e-34,5.2469155e-34,-3.2886025e-34,4.49336e-34,5.493992e-34,3.7705738e-34,5.698778e-34,3.5860207e-34,5.4327873e-34,-2.922349e-34,6.248487e-35,4.5177375e-34,8.459614e-35,-3.0621981e-34,5.2838517e-34,-4.9904566e-34,-4.2907274e-35,4.4783465e-34,4.292755e-34,5.0619634e-34,4.9997347e-34,4.707959e-34,-1.466876e-34,-3.3942468e-35,-3.0708454e-34,-7.835519e-35,1.190379e-34,1.3045572e-34,-2.2002763e-35,-2.9550066e-34,-2.0476372e-34,-9.4649514e-35,3.9088558e-34,3.339087e-34,2.7342768e-34,-4.316366e-34,-3.1937704e-34,1.0398834e-34,5.8062914e-34,2.3488016e-34,1.1355432e-34,1.223571e-34,2.697089e-35,5.064717e-34,3.3287702e-34,-3.6587514e-35,6.188972e-36,-6.198585e-35,1.6793154e-34,-3.1947439e-34,-3.7561453e-35,-2.6595633e-34,2.8198273e-34,-5.1058323e-34,-4.9522016e-35,-2.1188361e-34,3.7062802e-34,-3.0286036e-34,-2.7768948e-35,-2.5783963e-35,-1.3288863e-34,-5.1345125e-34,2.429288e-34
neuron_105,-2.7906285e-35,-1.7314138e-34,4.135797e-34,3.7327616e-34,3.6051526e-34,-2.9390877e-35,-3.0344728e-34,-1.5425453e-34,1.7072239e-34,1.8692797e-34,9.384468e-35,-7.34462e-35,5.788089e-34,-5.081067e-34,4.8365513e-34,7.72701e-36,-2.6468207e-34,-8.9855563e-35,4.9306616e-34,-8.4291623e-35,-3.3789473e-34,-1.2857665e-34,4.074379e-34,2.9885695e-34,-2.829662e-34,1.9987057e-34,-3.9820503e-36,1.1848228e-34,2.1962728e-34,3.280171e-35,1.2647723e-34,2.4522217e-34,-3.7453592e-34,-6.804353e-35,-2.0862504e-34,4.557825e-34,-1.1275488e-34,3.256978e-34,-5.8105274e-34,6.740615e-35,1.3923225e-35,-3.733035e-34,-2.0602449e-34,-2.7894704e-34,-2.0094862e-34,-5.4875805e-34,2.9275418e-34,4.8645823e-34,1.892604e-34,3.035576e-34,-7.7566235e-35,-2.24869e-12,1.3065078e-34,3.0002087e-34,-5.139391e-34,-2.6941185e-34,2.8398144e-34,-2.3624112e-34,-1.4008706e-34,-2.402483e-34,3.6177485e-34,-3.8993926e-34,-1.779172e-34,-6.5925115e-35,1.4771969e-35,3.10704e-34,-4.906468e-34,-5.809201e-35,1.5507787e-36,-3.6035773e-34,-5.018097e-34,-1.1744881e-34,-1.9074166e-34,1.5250093e-10,-5.4087204e-34,-5.4970823e-13,3.3231292e-34,1.3344843e-34,1.845697e-34,1.2844599e-34,-6.274619e-35,4.204768e-34,3.855019e-34,-1.8094129e-34,-5.8156734e-34,-2.3207312e-34,-5.3031096e-34,4.5107933e-34,-4.6017757e-34,-1.2243642e-34,-1.2178051e-34,2.6188166e-35,-1.3609504e-34,3.5727206e-34,1.4142152e-34,1.2234473e-34,3.7947722e-34,-4.58755e-34,2.2910356e-35,3.6757587e-34,-3.4848947e-34,-1.8357071e-34,-2.781658e-34,-3.3094868e-34,3.87047e-36,2.1107558e-34,-3.25293e-34,-5.6660903e-34,1.2590853e-34,4.2013376e-34,2.1795438e-34,5.4164906e-34,9.850387e-35,7.8080565e-35,-5.022174e-34,-1.7873516e-34,-3.0443224e-34,-1.5219194e-34,5.467501e-34,5.1949724e-34,-7.2914365e-35,-2.858545e-34,3.331682e-34,1.6303026e-34,2.641997e-34,-2.9444205e-34
neuron_106,-3.989617e-34,1.946164e-35,7.093934e-35,3.3540378e-34,-4.359623e-34,4.815385e-35,-5.119766e-34,-3.7123117e-34,7.894036e-36,-3.7036337e-34,1.6578229e-34,-1.5221719e-34,2.1172361e-34,-9.761011e-35,-1.9835234e-34,1.6943911e-34,-7.4983545e-35,3.146444e-34,-3.6035964e-34,-3.3643872e-34,-1.3209253e-34,8.0868226e-35,-1.8139597e-34,5.9231025e-38,-5.7165806e-34,5.6232385e-34,1.3242234e-34,4.302572e-34,2.7920608e-34,2.7159687e-34,2.8841064e-34,7.380764e-35,2.6557175e-34,-5.5048607e-34,3.736272e-34,-3.871946e-34,-3.211097e-34,-7.683945e-35,3.2807303e-34,-6.936507e-36,6.903682e-36,6.5370165e-35,-5.461628e-34,5.0629396e-34,3.2331054e-34,4.056335e-34,-4.6065337e-34,-5.3915784e-34,-2.7176527e-34,-2.8089957e-34,-8.7464534e-35,-5.019934e-34,-1.6585805e-34,4.4187792e-34,2.2768862e-34,4.300935e-34,7.6963197e-35,3.6299695e-34,-4.5726413e-34,-3.7715015e-34,2.0824153e-34,-2.7467724e-34,2.6973646e-34,2.9957678e-34,5.812137e-34,-5.5650217e-34,-3.6448976e-34,5.057545e-34,-1.2944064e-35,-5.9585625e-35,-3.6269437e-34,3.3243573e-34,-2.1592536e-34,-2.6078815e-34,-2.4040664e-34,-1.6617837e-34,-1.2136813e-35,-2.3407187e-34,1.6212097e-34,2.6560361e-34,-5.1473364e-34,1.9032564e-34,-4.218422e-34,-5.5920594e-34,-5.3516327e-34,-2.7486582e-34,5.617838e-34,-1.6893719e-34,-1.8543892e-34,-4.5509163e-34,-3.233015e-34,-9.0624094e-35,-1.0814982e-34,9.28291e-35,1.6852968e-34,-3.7463315e-35,-2.63343e-34,1.7346966e-34,4.851639e-34,-5.4504698e-34,2.739667e-34,1.0413376e-35,5.852318e-34,4.6161544e-34,3.001439e-34,-1.9780498e-34,-1.884621e-34,5.3873916e-34,-1.1432387e-34,-1.0538693e-34,-1.21972175e-36,4.381269e-34,-9.732375e-35,2.630199e-34,2.891604e-34,2.679421e-34,3.986613e-34,8.5105757e-35,-5.6001405e-34,1.5854684e-34,3.5417982e-34,1.5710548e-35,6.029472e-35,1.0974725e-34,4.7153964e-34,5.3816427e-34
neuron_107,-0.026450764,-0.019077163,-2.3608194e-05,0.11026829,0.030253405,-0.07554041,-0.021981323,-0.045287047,-0.021580828,0.019739892,-0.03434471,-0.032535736,-0.0083846,0.0004425549,-0.011155176,0.0033706378,0.04833366,-0.010226958,-0.020545842,-0.025712881,0.036366377,-0.005536466,0.002195218,-0.006551922,-0.00025255745,-0.06008273,0.03902995,-0.03403296,-0.0028460764,-1.4274409e-34,-0.0022205666,-6.614687e-17,-0.00039637624,0.00023450973,0.010394591,0.0041571595,0.003434435,0.0021047073,-2.4184265e-34,0.0051543056,-0.0010545005,0.016316246,0.014871908,-0.031287797,-0.035413764,-0.014466015,0.044455606,-0.0015795195,0.0003870502,0.003405438,-0.002201872,5.025525e-34,0.016539035,-2.9068126e-05,-0.0003074496,-0.00015024492,-0.0001519064,-0.00071104645,-0.0002839477,-0.010533322,0.014492717,-0.00014076031,0.07040469,-0.10668078,-0.0019238825,-3.442193e-05,-0.00089007267,-0.041938163,0.046286087,-0.0033607115,-4.4720213e-34,-0.00022663348,-0.050699536,-4.00535e-34,-0.00038552273,5.779068e-34,-0.00027302562,9.530122e-05,-0.004635009,0.00052035326,-9.483377e-05,9.648551e-05,-0.0101249125,-0.00035256438,-5.1929634e-05,-0.00047207787,-0.00021512271,-7.6061355e-05,-0.00015985093,-0.00063459313,-0.017260002,0.008946003,0.015104321,-0.02285812,-0.0016983429,0.020905145,-2.9474206e-05,-0.025526425,0.007228685,-0.00013428608,0.00019452142,-0.014128782,0.046627197,-0.00039764817,0.00092420966,-0.0005357931,-0.00046809716,6.4171063e-06,0.05353316,1.9967404e-34,0.001954009,-0.009394765,0.02314906,0.037938192,-0.005407373,8.650109e-05,-0.0010949832,-0.00027719117,-0.0003222084,-0.0011012702,-0.03250886,-0.03702628,-0.009901828,0.020982383,-0.0011556895,-0.03228752
neuron_108,-3.5044682e-34,7.89459e-35,0.00012581449,3.8143134e-34,-3.0313253e-34,-5.1590753e-34,3.897148e-34,3.5092467e-34,-2.4150777e-34,5.464865e-35,4.2347138e-35,5.153583e-35,-3.981707e-34,2.0775292e-34,1.17263e-34,-4.7575893e-34,-4.677828e-34,1.813201e-34,5.5708904e-35,2.6176916e-34,-5.813662e-35,2.840987e-34,-4.9198847e-35,2.9247519e-34,-3.5103016e-35,-5.020575e-34,3.1059826e-34,1.7684879e-34,-3.8987483e-34,4.3772565e-13,-4.0458964e-34,-2.4360458e-34,3.2433567e-34,2.0567992e-34,-2.8452694e-34,-5.3312857e-34,3.0859766e-34,4.0188885e-34,-3.7514102e-34,-4.3135867e-34,1.6113153e-34,-3.181099e-34,-9.1668436e-35,-1.6916302e-34,-4.7927687e-34,3.1828048e-34,4.2307056e-34,1.2395201e-34,-3.9902505e-34,3.2058798e-34,-2.527761e-34,-4.1082205e-34,-4.349858e-34,-1.8406552e-34,2.2380457e-34,2.1809057e-34,-3.1867652e-34,-4.5858836e-34,7.9364695e-35,1.6048294e-34,6.598408e-35,-5.4055466e-34,4.107156e-34,1.9964844e-34,-2.9986567e-34,5.2473627e-34,-1.2850038e-34,-1.2326042e-34,-4.467247e-34,-1.9497952e-34,-7.540595e-10,-4.8873235e-34,4.184187e-35,4.3008055e-09,4.9066677e-34,-2.689791e-09,5.2882323e-34,2.556186e-35,-3.2768962e-34,2.2923021e-34,5.233602e-34,5.461422e-34,1.0095724e-34,3.8107874e-35,-2.390546e-34,5.766167e-34,-1.9516292e-34,3.2317499e-34,4.2226953e-34,-5.141697e-34,-4.0340757e-34,-5.666633e-34,-8.457194e-35,2.1422439e-34,-5.618602e-34,1.5090363e-34,-5.589123e-34,5.7041506e-34,7.3615334e-35,1.5813374e-34,2.1433082e-34,4.552665e-34,-1.1170458e-34,2.9226022e-34,-2.6964233e-34,-3.2537904e-34,5.4271876e-34,-2.7889044e-34,-3.3950242e-34,4.6309775e-34,-2.7291673e-35,-9.104066e-35,-5.6477067e-34,-5.1199795e-34,-3.4139331e-34,5.257325e-34,4.0932917e-35,-4.904131e-34,5.893723e-34,4.48142e-34,-3.9083626e-34,-4.7329705e-34,2.246163e-34,5.5948044e-34,4.63347e-34,-1.7290466e-35
neuron_109,2.6892813e-34,2.7550849e-34,-5.2957857e-34,-3.3951675e-34,-1.8800195e-35,-3.9569913e-34,-2.1840614e-34,4.9292156e-34,2.4383344e-34,5.138459e-35,-3.1851402e-34,-4.3683914e-34,-4.257635e-34,3.1460811e-34,1.1901068e-34,2.8742123e-34,1.9735522e-34,-3.4708454e-34,2.3202863e-34,-1.1948257e-35,-5.5199745e-34,-1.148944e-34,-3.2785695e-34,-3.0165864e-34,4.2452097e-34,-5.81492e-34,-5.611087e-34,5.0427624e-34,-5.7592597e-34,-5.474978e-13,-5.7578863e-34,-1.4018801e-34,-3.7405987e-34,4.4225406e-36,-3.0922215e-34,-3.0674782e-34,3.863363e-34,-3.8930463e-34,-5.231858e-34,-4.257993e-34,4.4236304e-34,2.281228e-34,-3.8182553e-35,-5.775464e-34,2.3084108e-34,-3.5297928e-34,-1.7893623e-34,-2.329514e-34,2.3948447e-35,-4.2893715e-34,-1.7765173e-34,-3.2527182e-34,-3.4291374e-34,5.1553803e-34,-1.7707794e-34,-9.573887e-35,3.915116e-34,-2.52577e-34,-2.9341955e-34,-3.9252916e-34,-5.2744707e-34,-4.093696e-34,-2.3411504e-34,2.2820802e-34,-5.4955536e-34,1.7474458e-34,4.816917e-34,-9.9609e-35,1.4954622e-34,3.6569335e-34,1.1361245e-34,2.2796068e-34,4.627933e-34,7.22774e-35,2.8817097e-34,6.397409e-35,-3.894883e-34,-5.5143232e-08,-3.897491e-34,4.9110685e-34,5.891313e-34,-2.3678497e-34,2.134132e-34,-5.93175e-34,-1.6927413e-34,-7.084043e-35,-1.1927521e-34,5.149613e-34,2.9317141e-34,-3.1025704e-34,1.2596377e-34,2.9861932e-34,5.48271e-34,-3.8939407e-34,-2.2071803e-34,-2.5522554e-34,-3.4772813e-34,1.3033224e-34,-3.5314293e-34,5.522662e-34,-4.534712e-34,3.429987e-34,-2.796175e-34,-3.572555e-34,2.9722448e-34,-1.3768345e-34,5.4096397e-34,-4.7873477e-34,1.0401702e-34,-2.3562123e-34,2.6511278e-34,3.3536927e-34,5.3857717e-34,-3.4009552e-34,-3.7924093e-34,2.4976904e-34,4.7866277e-34,3.638493e-34,-5.891754e-34,-2.7112812e-34,1.7095665e-34,4.27975e-34,-3.0923353e-34,-3.0140272e-34,2.9377321e-34,9.746024e-35
neuron_110,5.899038e-34,2.305848e-34,2.002158e-34,2.6403454e-34,1.5690995e-34,-2.9858939e-34,-1.8441469e-34,6.15692e-35,2.9878162e-34,2.400004e-34,-2.5140493e-34,-1.2621833e-34,-1.952076e-34,5.8637653e-34,1.7480336e-34,-3.1923844e-34,4.185173e-34,4.6343204e-34,-1.4912971e-34,3.1968166e-35,4.756032e-34,-1.2378438e-34,2.9170273e-34,-3.4345002e-34,5.3962032e-34,1.1314115e-34,4.2372264e-34,1.6526406e-34,1.1074044e-34,1.1455298e-34,6.7432566e-35,-1.7527796e-34,-9.916595e-36,5.140857e-34,3.1007998e-34,5.092797e-35,-2.7508395e-34,2.7369861e-34,-2.9297142e-34,4.376068e-34,-5.7629607e-34,5.924442e-34,-3.945958e-34,2.954667e-34,-4.8818813e-34,1.7643335e-34,-2.8490434e-34,2.9642395e-34,-4.4351631e-35,3.5575625e-34,-5.632179e-34,-1.1052774e-34,5.698204e-35,-3.238869e-34,4.984518e-34,-4.835219e-34,-2.6964376e-34,-1.9693204e-34,1.9234247e-34,-4.1086122e-35,-2.3110203e-34,-1.2096112e-36,3.0726357e-34,5.412362e-34,-5.6214344e-35,5.187069e-34,-2.8447138e-34,3.6273115e-35,2.316707e-34,-1.1938412e-34,6.655828e-35,9.430741e-35,1.2324735e-34,-4.98556e-34,-4.0600583e-34,3.7481365e-34,-3.925894e-35,9.271542e-35,4.285689e-34,-9.1603336e-35,1.4761234e-34,-9.450901e-35,1.7708896e-34,-4.3320934e-34,2.312573e-34,1.5148761e-34,2.6825442e-34,2.4430471e-34,5.6854254e-35,4.86507e-34,5.6823957e-34,4.1993645e-34,-2.6049024e-36,-1.5605835e-34,5.2718277e-34,-3.4381998e-34,-2.8943463e-34,-2.3415742e-34,-4.830535e-34,-1.5018961e-34,4.5097446e-34,-1.5293971e-34,4.7758223e-35,2.587917e-34,-3.3428414e-34,-2.3232085e-34,3.3176546e-34,-2.9046502e-34,-3.8234226e-34,3.19157e-34,8.075334e-35,2.407463e-34,1.042472e-34,6.577442e-35,-1.3767665e-34,3.7438687e-34,5.016872e-34,4.1931977e-34,5.9277223e-34,5.1236226e-34,-4.9017637e-34,-1.2482601e-34,9.071949e-35,-3.5122853e-34,3.4794626e-34,-4.8241576e-34
neuron_111,-5.7766864e-34,-2.2209207e-34,-2.0427938e-34,-2.3517392e-34,-1.7431043e-35,-5.609127e-34,-4.223992e-34,-8.725752e-35,-3.608191e-34,1.2267032e-34,-1.003149e-34,1.4448479e-35,3.879935e-35,-1.1573017e-34,4.926901e-34,-2.933832e-35,2.5506551e-34,-5.909931e-34,5.575266e-34,-2.9768442e-34,3.1100667e-34,2.0744612e-34,4.9225364e-34,-1.2124841e-34,4.8450493e-34,1.3762236e-34,4.350369e-34,-5.2419173e-34,-1.2199696e-34,-4.335719e-34,-4.117698e-34,-4.2267866e-34,4.1091003e-34,-2.2134857e-34,-3.3549748e-34,3.8471816e-34,-3.0981118e-34,-2.5026844e-34,9.531976e-36,9.3059893e-35,-4.687871e-34,-4.8097693e-35,-1.3087974e-34,-5.0004327e-34,-2.3320203e-34,-2.0947562e-34,5.187017e-34,-4.117908e-34,2.120515e-34,3.4158481e-34,-2.0248483e-34,9.145695e-35,-3.3018672e-34,-4.5556697e-34,3.2569218e-35,3.5943614e-34,-2.6308245e-34,-2.4249507e-34,-5.7629345e-34,-4.897702e-35,-3.861095e-34,-1.6411109e-34,-1.2184183e-34,-3.4663942e-34,-5.5337333e-34,-1.0447681e-34,-3.8045279e-34,-1.1519587e-34,6.1078405e-35,9.806996e-35,-3.7095153e-34,-4.3448866e-35,4.8400594e-34,2.4283636e-34,-5.0170457e-34,1.0625946e-06,4.5670802e-34,5.546614e-34,-5.521872e-34,2.676211e-34,-3.8484597e-34,1.981543e-34,-5.5004857e-34,-4.0436124e-34,8.92245e-37,5.1156513e-34,3.534059e-34,-2.6333732e-34,-1.4247579e-34,-5.5734683e-34,-1.6501722e-34,-5.9173504e-34,-3.5682613e-34,4.2352143e-34,-7.930298e-35,-2.4091509e-34,-1.1458067e-34,4.6229635e-34,2.866122e-34,-1.1475222e-34,-3.6503517e-34,-5.5414503e-34,2.2400436e-34,7.3751727e-35,-1.628461e-34,-4.003115e-34,1.8046054e-35,-8.4526923e-35,4.958584e-35,3.2085187e-34,2.5095937e-34,2.6636616e-35,3.07198e-35,-7.4780594e-35,-4.251329e-34,-2.1189468e-35,1.3325475e-34,-3.518774e-34,9.689874e-35,-2.6797249e-34,-1.8454247e-34,5.8466844e-34,2.7551472e-35,-4.978096e-35,-1.8307776e-34,-5.037764e-34
neuron_112,-3.482751e-34,-2.3117125e-34,3.7080096e-12,1.1771127e-34,1.7629017e-34,-1.1749828e-34,-2.143111e-34,-6.3009654e-35,-3.2422191e-34,-1.5702892e-34,6.968064e-35,-4.0701767e-34,-1.7294093e-34,-3.5642752e-34,8.1574716e-35,5.193437e-34,-4.962937e-35,1.7046362e-34,-3.1602762e-34,5.032879e-34,5.9894023e-07,-3.0872135e-10,-1.5366402e-34,-1.0781005e-35,7.533896e-05,1.8752368e-34,5.1591253e-34,-5.2481635e-34,4.3226e-34,2.576588e-34,4.3227854e-34,5.725576e-34,-1.2761621e-35,5.011406e-34,-2.7214992e-13,1.2612815e-10,-3.1036954e-13,-2.839583e-34,-1.9992434e-34,1.9622304e-10,-2.9071812e-35,1.2541661e-34,-6.635482e-35,-4.714319e-34,2.3016988e-34,1.0935825e-12,-5.0856376e-34,3.8892516e-35,3.2499407e-34,-4.512517e-34,-3.8594536e-09,-3.6195615e-34,-3.1200628e-10,8.148664e-10,8.700662e-07,1.542965e-13,-2.244459e-11,-1.5348577e-34,4.468465e-06,3.883618e-12,-4.5051115e-34,-5.23455e-34,-4.909815e-34,-4.4088716e-34,-1.4754316e-09,6.514386e-11,8.581186e-08,-5.3006383e-34,4.7475058e-34,0.00013902716,-2.2396832e-34,4.3505943e-06,-2.850008e-34,4.551436e-34,1.1892605e-11,3.9688877e-34,-4.8192317e-09,-4.561589e-13,5.873321e-34,-8.064839e-13,1.3782142e-06,-4.1913754e-07,9.78368e-07,4.2433877e-35,-8.3734486e-10,2.0928079e-11,6.830226e-13,4.242179e-07,-1.7124382e-13,-3.3544873e-14,-1.0313492e-05,-1.8594374e-34,4.181035e-34,2.462499e-34,-2.8199522e-34,-5.681502e-34,-4.3499138e-05,-2.4029419e-34,4.80397e-35,3.5410523e-34,-1.6601745e-05,-6.15172e-35,5.760618e-13,-1.4500914e-10,3.0661187e-07,2.827586e-13,6.236879e-35,-6.475446e-05,-2.095855e-34,1.767691e-35,-1.7238992e-34,1.2363653e-13,6.490889e-35,5.0723316e-34,2.6237527e-14,3.3260564e-12,4.297049e-34,-3.0655096e-06,3.244037e-10,-9.477423e-37,1.7315748e-34,-3.1129313e-34,5.42993e-34,-4.837995e-34,-4.716516e-34,2.5484416e-14
