epoch,mean,median,mode,std_dev,min,max,q1_25th,q3_75th,skewness,kurtosis
41,-0.01044309523809524,-0.003358,-0.0,0.025446030558134852,-0.070306,0.101751,-0.024743,-4e-06,1.1077134807166522,4.770000419028171
42,-0.010445420634920632,-0.00341,-0.0,0.025920633478490464,-0.070306,0.106753,-0.02478425,-3.5249999999999996e-05,1.2318700975377053,5.21345796840448
43,-0.010372857142857142,-0.0042455,-0.0,0.025907584412497877,-0.070306,0.103616,-0.024469499999999998,-4e-06,1.1985611018661702,4.963871733259752
44,-0.01069965079365079,-0.005072999999999999,-0.0,0.02568921659581363,-0.070306,0.102999,-0.02474525,-9.5e-06,1.1893117682997332,5.002269536162515
45,-0.0108991746031746,-0.005072999999999999,-0.0,0.026017108194929285,-0.070306,0.103485,-0.025396000000000002,-2.15e-05,1.2215301613419656,5.057680005545581
46,-0.010809571428571427,-0.005072999999999999,-0.0,0.0259093461936307,-0.070306,0.103951,-0.024808249999999997,-9.5e-06,1.1578507543016865,4.742530007609412
47,-0.010930579365079364,-0.0053895,-0.0,0.0260846690640347,-0.070306,0.105737,-0.025396000000000002,-9.5e-06,1.271586212217646,5.231775850281537
48,-0.011060603174603174,-0.005143,-0.0,0.02611266780613656,-0.070306,0.102965,-0.025396000000000002,-9.5e-06,1.2152563540435641,4.996259967997538
49,-0.011010333333333332,-0.005072999999999999,-0.0,0.02608128343321719,-0.070306,0.100167,-0.025396000000000002,-9.5e-06,1.1319644952215249,4.550299456139668
50,-0.011030650793650794,-0.005072999999999999,-0.0,0.026245523365315555,-0.070306,0.099707,-0.025511,-9.5e-06,1.1281756471745354,4.459007869613002
51,-0.011130619047619045,-0.005072999999999999,-0.0,0.026211375508457226,-0.070306,0.098834,-0.02565875,-4e-06,1.125923328326811,4.467041020200194
52,-0.011068388888888886,-0.005072999999999999,-0.0,0.026046055168200733,-0.070306,0.098975,-0.025465250000000002,-4e-06,1.122333960482175,4.536454400119498
53,-0.011171730158730157,-0.005072999999999999,-0.0,0.02620119966913326,-0.070306,0.098878,-0.02565875,-9.5e-06,1.14847555307129,4.575787712632983
54,-0.011181873015873015,-0.005072999999999999,-0.0,0.026267787725950984,-0.070306,0.098234,-0.02565875,-9.5e-06,1.129362846227612,4.399602455824385
55,-0.01118711111111111,-0.005072999999999999,-0.0,0.026247819826386493,-0.070306,0.097892,-0.02565875,-9.5e-06,1.1172944079137326,4.382955707899653
56,-0.01148036507936508,-0.005072999999999999,-0.0,0.026379166555905012,-0.070306,0.098338,-0.02565875,-4e-06,1.084378675902037,4.311820374955511
57,-0.011820206349206346,-0.005607,-0.0,0.026653965298767388,-0.070306,0.098122,-0.026354000000000002,-9.5e-06,1.0604725357418572,4.099514289720888
58,-0.011946825396825395,-0.005607,-0.0,0.026826374803770467,-0.070306,0.100637,-0.026354000000000002,-3.5249999999999996e-05,1.1477714720438492,4.472840579983456
59,-0.01195124603174603,-0.005607,-0.0,0.026903328300819783,-0.070306,0.099088,-0.026354000000000002,-2.15e-05,1.1013827866552282,4.275366625920691
60,-0.012125801587301588,-0.005607,-0.0,0.02705515039633986,-0.070306,0.100686,-0.026354000000000002,-3.5249999999999996e-05,1.1388387322532432,4.453168539935006
61,-0.012109055555555553,-0.005607,-0.0,0.02673699692486809,-0.070306,0.099277,-0.026354000000000002,-3.8e-05,1.0892880042090165,4.242838401205064
62,-0.012267499999999999,-0.005607,-0.0,0.026746421378115507,-0.070306,0.099,-0.026354000000000002,-2.15e-05,1.0630720501953757,4.2490843849344975
63,-0.012363055555555554,-0.005607,-0.0,0.026565672663876126,-0.070306,0.097951,-0.026354000000000002,-3.8e-05,1.048791418052339,4.209235178793253
64,-0.012308404761904762,-0.005607,-0.0,0.0268844632677186,-0.070306,0.100317,-0.026354000000000002,-3.5249999999999996e-05,1.1065769649298365,4.4000957032031565
65,-0.012349682539682539,-0.005607,-0.0,0.026737024145130926,-0.070306,0.097987,-0.026354000000000002,-3.5249999999999996e-05,1.0474142239643596,4.129791460673548
66,-0.01249681746031746,-0.005607,-0.0,0.026753514658707244,-0.071221,0.097824,-0.02646,-3.8e-05,1.0549360950721092,4.221606433909377
67,-0.012462079365079363,-0.005607,-0.0,0.02681097776427113,-0.0705,0.098418,-0.026354000000000002,-3.8e-05,1.0439352477344424,4.135576568468319
68,-0.012418753968253966,-0.005607,-0.0,0.026969429859222682,-0.072704,0.100185,-0.026354000000000002,-3.8e-05,1.0591958831173103,4.231305284122166
69,-0.013043690476190474,-0.0061725,-0.0,0.027044766081814574,-0.073141,0.09625,-0.027827499999999998,-4.275e-05,0.9665864723993852,3.8399116502536232
70,-0.012825634920634923,-0.0061725,-0.0,0.027075249559770635,-0.07247,0.095541,-0.027827499999999998,-3.5249999999999996e-05,0.9938083899799768,3.838984179307398
71,-0.012950753968253967,-0.0061725,-0.0,0.027173790221077937,-0.072486,0.096856,-0.027827499999999998,-3.5249999999999996e-05,0.9813232460224784,3.8176095080046037
72,-0.013094690476190475,-0.0061725,-0.0,0.026959651247527704,-0.072858,0.095209,-0.02790175,-4.625e-05,0.9550899699214466,3.7279190346657325
73,-0.013194166666666665,-0.0061725,-0.0,0.02709469733301076,-0.074329,0.096499,-0.028745,-3.5249999999999996e-05,0.9533211917836009,3.7621851296528783
74,-0.013114047619047619,-0.0061725,-0.0,0.027349311356310215,-0.075907,0.099552,-0.02816125,-3.5249999999999996e-05,0.9672005058333317,3.8802107362558713
75,-0.013059579365079366,-0.0064364999999999995,-0.0,0.027290216821497338,-0.077455,0.098515,-0.0278695,-3.5249999999999996e-05,0.9454559174245671,3.8045299448266743
76,-0.013242896825396826,-0.0062935000000000005,-0.0,0.027146233230714332,-0.077627,0.097044,-0.02858825,-3.5249999999999996e-05,0.9124643797863964,3.709872084955717
77,-0.013554039682539681,-0.007897999999999999,-0.0,0.027173520645880175,-0.076155,0.094576,-0.02890875,-4.625e-05,0.9252061306218878,3.590211635851067
78,-0.013643492063492062,-0.007925999999999999,-0.0,0.027258673947223623,-0.080677,0.093631,-0.029203,-4.625e-05,0.8695887025707377,3.4988274883526334
79,-0.01360361111111111,-0.006737,-0.0,0.027332454304091928,-0.079703,0.093028,-0.02879,-4.625e-05,0.8520667777246409,3.45214850209544
80,-0.01373497619047619,-0.007925999999999999,-0.0,0.0273288241554893,-0.080239,0.092921,-0.02912125,-4.625e-05,0.86884400338455,3.477434460108216
81,-0.013572380952380952,-0.007925999999999999,-0.0,0.02741617353033336,-0.078451,0.094896,-0.02959675,-4.625e-05,0.8986896858057075,3.5067378947354007
82,-0.013590626984126985,-0.007925999999999999,-0.0,0.02734188168265236,-0.080665,0.093623,-0.02879,-4.625e-05,0.8682238353050138,3.484373603113072
83,-0.014042301587301586,-0.00894,-0.0,0.027438700600993293,-0.082664,0.092635,-0.02959675,-4.625e-05,0.8459958692893622,3.3656167801211003
84,-0.01394365873015873,-0.00894,-0.0,0.027450122610291613,-0.079833,0.092399,-0.02959675,-4.625e-05,0.885506752073143,3.4047420833816027
85,-0.014020817460317461,-0.00894,-0.0,0.027377830115474063,-0.079765,0.093477,-0.02959675,-4.625e-05,0.8991048750383221,3.529155742743006
86,-0.014149626984126983,-0.00894,-0.0,0.02738172733450497,-0.079714,0.092243,-0.02959675,-7.925e-05,0.8856076835189595,3.5427957341636755
87,-0.014105198412698415,-0.00894,-0.0,0.027550233079709992,-0.079631,0.091621,-0.02959675,-7.925e-05,0.9066680036782229,3.519789273007299
88,-0.01414881746031746,-0.00894,-0.0,0.02763721051305413,-0.082249,0.092912,-0.02959675,-4.625e-05,0.8617590233862779,3.4274178108041227
89,-0.014101666666666669,-0.00894,-0.0,0.02743291487211945,-0.079742,0.092561,-0.02959675,-7.925e-05,0.8987159622280707,3.4916346769950106
90,-0.014105849206349204,-0.00894,-0.0,0.027618237257137666,-0.081333,0.093096,-0.02959675,-7.925e-05,0.8982404809334544,3.5808738107683604
91,-0.014419912698412697,-0.00894,-0.0,0.027727926669929962,-0.084504,0.093508,-0.02959675,-7.925e-05,0.8137627648216144,3.3799016536680613
92,-0.014269753968253968,-0.00894,-0.0,0.027920672140703828,-0.083651,0.093336,-0.030342,-7.925e-05,0.8218415118436867,3.3318099504929206
93,-0.014373547619047619,-0.00894,-0.0,0.02791242508519497,-0.083999,0.093896,-0.030429,-7.925e-05,0.8117818278821733,3.3227632725961778
94,-0.014436999999999998,-0.00894,-0.0,0.027934624089396173,-0.084813,0.093798,-0.03103425,-7.925e-05,0.8020330827809472,3.323776132771944
95,-0.01429413492063492,-0.00894,-0.0,0.027867925611614774,-0.084783,0.092833,-0.030416250000000002,-7.925e-05,0.8156666815860548,3.3754416399036327
96,-0.014453539682539682,-0.00894,-0.0,0.027690632399082614,-0.083556,0.092582,-0.03086025,-7.925e-05,0.7774325855671865,3.276887000432029
97,-0.014428460317460317,-0.00894,-0.0,0.02796511946530432,-0.08353,0.093066,-0.0310875,-4.625e-05,0.7663247747853054,3.2358980725892765
98,-0.014564944444444445,-0.00894,-0.0,0.02805713930317676,-0.086679,0.094401,-0.031287749999999996,-7.925e-05,0.7596359838176862,3.3131129963007595
99,-0.014571285714285714,-0.00894,-0.0,0.02812237931433469,-0.087846,0.094482,-0.031287749999999996,-7.925e-05,0.7686197875979764,3.378963128572858
