epoch,neuron1_count,neuron1_diff_srv_rate,neuron1_dst_bytes,neuron1_dst_host_count,neuron1_dst_host_diff_srv_rate,neuron1_dst_host_rerror_rate,neuron1_dst_host_same_src_port_rate,neuron1_dst_host_same_srv_rate,neuron1_dst_host_serror_rate,neuron1_dst_host_srv_count,neuron1_dst_host_srv_diff_host_rate,neuron1_dst_host_srv_rerror_rate,neuron1_dst_host_srv_serror_rate,neuron1_duration,neuron1_flag_OTH,neuron1_flag_REJ,neuron1_flag_RSTO,neuron1_flag_RSTOS0,neuron1_flag_RSTR,neuron1_flag_S0,neuron1_flag_S1,neuron1_flag_S2,neuron1_flag_S3,neuron1_flag_SF,neuron1_flag_SH,neuron1_hot,neuron1_is_guest_login_0,neuron1_is_guest_login_1,neuron1_is_host_login_0,neuron1_is_host_login_1,neuron1_land_0,neuron1_land_1,neuron1_logged_in_0,neuron1_logged_in_1,neuron1_num_access_files,neuron1_num_compromised,neuron1_num_failed_logins,neuron1_num_file_creations,neuron1_num_outbound_cmds,neuron1_num_root,neuron1_num_shells,neuron1_protocol_type_icmp,neuron1_protocol_type_tcp,neuron1_protocol_type_udp,neuron1_rerror_rate,neuron1_root_shell,neuron1_same_srv_rate,neuron1_serror_rate,neuron1_service_IRC,neuron1_service_X11,neuron1_service_Z39_50,neuron1_service_aol,neuron1_service_auth,neuron1_service_bgp,neuron1_service_courier,neuron1_service_csnet_ns,neuron1_service_ctf,neuron1_service_daytime,neuron1_service_discard,neuron1_service_domain,neuron1_service_domain_u,neuron1_service_echo,neuron1_service_eco_i,neuron1_service_ecr_i,neuron1_service_efs,neuron1_service_exec,neuron1_service_finger,neuron1_service_ftp,neuron1_service_ftp_data,neuron1_service_gopher,neuron1_service_harvest,neuron1_service_hostnames,neuron1_service_http,neuron1_service_http_2784,neuron1_service_http_443,neuron1_service_http_8001,neuron1_service_imap4,neuron1_service_iso_tsap,neuron1_service_klogin,neuron1_service_kshell,neuron1_service_ldap,neuron1_service_link,neuron1_service_login,neuron1_service_mtp,neuron1_service_name,neuron1_service_netbios_dgm,neuron1_service_netbios_ns,neuron1_service_netbios_ssn,neuron1_service_netstat,neuron1_service_nnsp,neuron1_service_nntp,neuron1_service_ntp_u,neuron1_service_other,neuron1_service_pm_dump,neuron1_service_pop_2,neuron1_service_pop_3,neuron1_service_printer,neuron1_service_private,neuron1_service_red_i,neuron1_service_remote_job,neuron1_service_rje,neuron1_service_shell,neuron1_service_smtp,neuron1_service_sql_net,neuron1_service_ssh,neuron1_service_sunrpc,neuron1_service_supdup,neuron1_service_systat,neuron1_service_telnet,neuron1_service_tftp_u,neuron1_service_tim_i,neuron1_service_time,neuron1_service_urh_i,neuron1_service_urp_i,neuron1_service_uucp,neuron1_service_uucp_path,neuron1_service_vmnet,neuron1_service_whois,neuron1_src_bytes,neuron1_srv_count,neuron1_srv_diff_host_rate,neuron1_srv_rerror_rate,neuron1_srv_serror_rate,neuron1_su_attempted,neuron1_urgent,neuron1_wrong_fragment
67,0.018763,0.003879,0.000000,0.041646,0.010476,0.052181,0.024450,0.020819,0.049578,0.106670,0.001031,0.007243,0.018107,0.000091,0.000000,0.021879,0.000951,0.000000,0.006103,0.035924,0.000000,0.000000,0.000000,0.019064,0.000000,0.000072,0.000249,0.000519,0.000000,0.000000,0.000000,0.000000,0.014961,0.013950,0.000042,0.000000,0.000270,0.000009,0.000000,0.000000,0.000059,0.007866,0.012624,0.004476,0.012957,0.000077,0.044063,0.015171,0.000000,0.000000,0.000055,0.000000,0.001069,0.000000,0.000012,0.000007,0.000000,0.000000,0.000017,0.000000,0.005216,0.000000,0.001611,0.009344,0.000000,0.000048,0.000923,0.000004,0.001036,0.000000,0.000000,0.000000,0.018505,0.000000,0.000007,0.000000,0.000922,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.000000,0.000000,0.002931,0.000000,0.000000,0.001961,0.000000,0.044667,0.000000,0.000000,0.000000,0.000000,0.004350,0.000000,0.000000,0.000004,0.000000,0.000258,0.011658,0.000000,0.000060,0.000000,0.000000,0.000000,0.000083,0.000011,0.000016,0.000000,0.000001,0.002443,0.006297,0.051701,0.023139,0.000000,0.000053,0.001011
68,0.021795,0.002052,0.000002,0.038200,0.006547,0.051061,0.024706,0.021634,0.036974,0.098508,0.001332,0.008781,0.019023,0.000125,0.000000,0.029624,0.000752,0.000000,0.006993,0.035428,0.000000,0.000000,0.000000,0.015821,0.000000,0.000092,0.000727,0.000631,0.000000,0.000000,0.000000,0.000000,0.012371,0.011458,0.000120,0.000000,0.000070,0.000001,0.000000,0.000000,0.000175,0.010421,0.013307,0.003734,0.012935,0.002241,0.038674,0.011884,0.000000,0.000000,0.000284,0.000000,0.001279,0.000000,0.000051,0.000010,0.000000,0.000000,0.000028,0.000000,0.005572,0.000000,0.002154,0.007908,0.000000,0.000004,0.000235,0.000097,0.001129,0.000000,0.000000,0.000000,0.014598,0.000000,0.000164,0.000000,0.000335,0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000215,0.000000,0.000000,0.003573,0.000000,0.000000,0.000927,0.000000,0.046726,0.000000,0.000000,0.000000,0.000000,0.003737,0.000000,0.000000,0.000016,0.000000,0.000036,0.009634,0.000000,0.000315,0.000000,0.000000,0.000000,0.000115,0.000021,0.000015,0.000000,0.000000,0.001992,0.004298,0.048093,0.025931,0.000000,0.000000,0.001246
69,0.023165,0.004297,0.000000,0.042404,0.009236,0.055976,0.031249,0.025031,0.038038,0.109961,0.001366,0.007170,0.027595,0.000540,0.000000,0.026249,0.000982,0.000000,0.007767,0.036696,0.000000,0.000000,0.000000,0.023419,0.000000,0.000094,0.000798,0.000857,0.000000,0.000000,0.000000,0.000000,0.014675,0.015524,0.000026,0.000000,0.000297,0.000000,0.000000,0.000000,0.000162,0.006989,0.011830,0.004340,0.013236,0.001182,0.036598,0.014407,0.000000,0.000000,0.000100,0.000000,0.001508,0.000000,0.000077,0.000434,0.000000,0.000000,0.000155,0.000000,0.004830,0.000000,0.001461,0.008145,0.000000,0.000259,0.000487,0.000059,0.001494,0.000000,0.000000,0.000000,0.024586,0.000000,0.000097,0.000000,0.001996,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000124,0.000000,0.000000,0.002855,0.000000,0.000000,0.001565,0.000000,0.046289,0.000000,0.000000,0.000000,0.000000,0.006345,0.000000,0.000000,0.000003,0.000000,0.000371,0.013716,0.000000,0.000434,0.000000,0.000000,0.000000,0.000110,0.000075,0.000030,0.000000,0.000000,0.002821,0.003048,0.048245,0.032564,0.000000,0.000323,0.001377
70,0.012590,0.001474,0.000000,0.044617,0.004761,0.051135,0.024116,0.024991,0.040870,0.117551,0.001729,0.013667,0.023202,0.000073,0.000000,0.029808,0.000648,0.000000,0.007630,0.035470,0.000000,0.000000,0.000000,0.014974,0.000000,0.000136,0.000761,0.000873,0.000000,0.000000,0.000000,0.000000,0.018611,0.017879,0.000068,0.000000,0.000149,0.000001,0.000000,0.000000,0.000021,0.009938,0.015660,0.006233,0.011627,0.001941,0.040485,0.006921,0.000000,0.000000,0.000101,0.000000,0.001101,0.000000,0.000077,0.000002,0.000000,0.000000,0.000114,0.000000,0.006881,0.000000,0.001182,0.006863,0.000000,0.000022,0.000195,0.000345,0.001124,0.000000,0.000000,0.000000,0.023801,0.000000,0.000014,0.000000,0.000158,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.004225,0.000000,0.000000,0.001705,0.000000,0.047889,0.000000,0.000000,0.000000,0.000000,0.005548,0.000000,0.000000,0.000002,0.000000,0.000085,0.008413,0.000000,0.000021,0.000000,0.000000,0.000000,0.000258,0.000028,0.000001,0.000000,0.000001,0.002864,0.005745,0.061305,0.020077,0.000000,0.000226,0.000880
71,0.016762,0.004919,0.000001,0.050347,0.009170,0.062417,0.029681,0.025685,0.044819,0.124500,0.001139,0.010717,0.020804,0.000419,0.000000,0.027577,0.000789,0.000000,0.006668,0.033743,0.000000,0.000000,0.000000,0.017520,0.000000,0.000096,0.000890,0.001012,0.000000,0.000000,0.000000,0.000000,0.015835,0.017070,0.000024,0.000000,0.000282,0.000000,0.000000,0.000001,0.000021,0.009729,0.012127,0.007821,0.015580,0.001507,0.040670,0.007701,0.000000,0.000000,0.000126,0.000000,0.001594,0.000000,0.000033,0.000004,0.000000,0.000000,0.000238,0.000000,0.006299,0.000000,0.002026,0.009503,0.000000,0.000020,0.000241,0.000468,0.001343,0.000000,0.000000,0.000000,0.021238,0.000000,0.000026,0.000000,0.000757,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000034,0.000000,0.000000,0.003966,0.000000,0.000000,0.002437,0.000000,0.040006,0.000000,0.000000,0.000000,0.000000,0.003881,0.000000,0.000000,0.000014,0.000000,0.000042,0.012880,0.000000,0.000028,0.000000,0.000000,0.000000,0.000244,0.000026,0.000029,0.000000,0.000000,0.002139,0.003337,0.057567,0.022022,0.000000,0.000032,0.001454
72,0.017257,0.003839,0.000000,0.039682,0.006411,0.051039,0.021731,0.025664,0.037613,0.108210,0.001343,0.011598,0.020260,0.000609,0.000000,0.024459,0.001045,0.000000,0.009704,0.036801,0.000000,0.000000,0.000000,0.020658,0.000000,0.000091,0.000586,0.000520,0.000000,0.000000,0.000000,0.000000,0.017801,0.017652,0.000233,0.000000,0.000248,0.000002,0.000000,0.000000,0.000002,0.010917,0.014785,0.004485,0.009085,0.001997,0.037925,0.019976,0.000000,0.000000,0.000065,0.000000,0.001720,0.000000,0.000218,0.000055,0.000000,0.000000,0.000034,0.000000,0.006176,0.000000,0.001794,0.008225,0.000000,0.000038,0.000772,0.000187,0.001117,0.000000,0.000000,0.000000,0.016063,0.000000,0.000030,0.000000,0.000691,0.000104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.003560,0.000000,0.000000,0.001474,0.000000,0.045219,0.000000,0.000000,0.000000,0.000000,0.005779,0.000000,0.000000,0.000000,0.000000,0.000050,0.009657,0.000000,0.000150,0.000000,0.000000,0.000000,0.000081,0.000026,0.000028,0.000000,0.000000,0.002165,0.004333,0.050301,0.026384,0.000000,0.000175,0.001550
73,0.025838,0.004175,0.000000,0.041541,0.009993,0.047859,0.022734,0.025728,0.045146,0.109051,0.000957,0.012143,0.023841,0.000284,0.000000,0.024690,0.001516,0.000000,0.009385,0.030473,0.000000,0.000000,0.000000,0.018830,0.000000,0.000078,0.000653,0.000726,0.000000,0.000000,0.000000,0.000000,0.015552,0.013932,0.000147,0.000000,0.000018,0.000001,0.000000,0.000000,0.000005,0.010215,0.016384,0.003762,0.015594,0.000498,0.046190,0.018927,0.000000,0.000000,0.000155,0.000000,0.001582,0.000000,0.000064,0.000015,0.000000,0.000000,0.000009,0.000000,0.005506,0.000000,0.001601,0.008326,0.000000,0.000006,0.000244,0.000743,0.001371,0.000000,0.000000,0.000000,0.018917,0.000000,0.000003,0.000000,0.002103,0.000076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.000000,0.000000,0.003614,0.000000,0.000000,0.002213,0.000000,0.044615,0.000000,0.000000,0.000000,0.000000,0.007328,0.000000,0.000000,0.000009,0.000000,0.000020,0.014044,0.000000,0.000012,0.000000,0.000000,0.000000,0.000046,0.000061,0.000023,0.000000,0.000000,0.003397,0.004526,0.055516,0.025493,0.000000,0.000053,0.001301
74,0.022712,0.001835,0.000000,0.049674,0.006950,0.060765,0.027826,0.022029,0.039321,0.111793,0.000757,0.006563,0.021169,0.000487,0.000000,0.023806,0.001274,0.000000,0.007480,0.042510,0.000000,0.000000,0.000000,0.016702,0.000000,0.000121,0.000932,0.000849,0.000000,0.000000,0.000000,0.000000,0.012101,0.012892,0.000119,0.000000,0.000155,0.000002,0.000000,0.000000,0.000078,0.009490,0.012564,0.006024,0.014003,0.000917,0.044772,0.008011,0.000000,0.000000,0.000037,0.000000,0.001391,0.000000,0.000016,0.000011,0.000000,0.000000,0.000074,0.000000,0.006774,0.000000,0.001111,0.007892,0.000000,0.000003,0.000459,0.000078,0.001240,0.000000,0.000000,0.000000,0.019291,0.000000,0.000030,0.000000,0.000663,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.000000,0.000000,0.004701,0.000000,0.000000,0.000466,0.000000,0.041101,0.000000,0.000000,0.000000,0.000000,0.003819,0.000000,0.000000,0.000031,0.000000,0.000149,0.012660,0.000000,0.000274,0.000000,0.000000,0.000000,0.000222,0.000050,0.000002,0.000000,0.000000,0.001771,0.002873,0.050909,0.019755,0.000000,0.000025,0.001187
75,0.014676,0.003808,0.000001,0.038802,0.005459,0.055928,0.026998,0.019387,0.042479,0.087418,0.001336,0.014336,0.020609,0.000422,0.000000,0.025425,0.001538,0.000000,0.010303,0.029977,0.000000,0.000000,0.000000,0.014470,0.000000,0.000063,0.000725,0.000645,0.000000,0.000000,0.000000,0.000000,0.011078,0.012063,0.000083,0.000000,0.000134,0.000003,0.000000,0.000000,0.000074,0.009425,0.013124,0.004937,0.009549,0.000779,0.037998,0.015019,0.000000,0.000000,0.000036,0.000000,0.001119,0.000000,0.000015,0.000012,0.000000,0.000000,0.000020,0.000000,0.005986,0.000000,0.001902,0.008855,0.000000,0.000001,0.000207,0.000447,0.000835,0.000000,0.000000,0.000000,0.017014,0.000000,0.000002,0.000000,0.001319,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.004647,0.000000,0.000000,0.001639,0.000000,0.047431,0.000000,0.000000,0.000000,0.000000,0.003411,0.000000,0.000000,0.000012,0.000000,0.000023,0.012512,0.000000,0.000104,0.000000,0.000000,0.000000,0.000108,0.000032,0.000003,0.000000,0.000000,0.003168,0.005169,0.044866,0.025135,0.000000,0.000002,0.000966
76,0.015563,0.002346,0.000001,0.048861,0.007747,0.043752,0.028252,0.021874,0.042120,0.113514,0.001009,0.015223,0.017427,0.000155,0.000000,0.023727,0.000651,0.000000,0.006430,0.034982,0.000000,0.000000,0.000000,0.023035,0.000000,0.000087,0.000844,0.001074,0.000000,0.000000,0.000000,0.000000,0.020880,0.021375,0.000121,0.000000,0.000112,0.000002,0.000000,0.000000,0.000018,0.009856,0.013079,0.005118,0.018558,0.000569,0.038002,0.014028,0.000000,0.000000,0.000019,0.000000,0.000569,0.000000,0.000020,0.000006,0.000000,0.000000,0.000017,0.000000,0.005166,0.000000,0.001731,0.010936,0.000000,0.000018,0.000861,0.000725,0.001466,0.000000,0.000000,0.000000,0.020002,0.000000,0.000043,0.000000,0.001256,0.000016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000000,0.000000,0.003422,0.000000,0.000000,0.000411,0.000000,0.042683,0.000000,0.000000,0.000000,0.000000,0.004493,0.000000,0.000000,0.000020,0.000000,0.000135,0.015108,0.000000,0.000081,0.000000,0.000000,0.000000,0.000195,0.000014,0.000012,0.000000,0.000000,0.004032,0.003138,0.056222,0.033414,0.000000,0.000274,0.001166
77,0.010877,0.006050,0.000000,0.060536,0.011907,0.058057,0.035968,0.031277,0.056124,0.149615,0.001593,0.011537,0.020481,0.000102,0.000000,0.027861,0.000583,0.000000,0.005934,0.033193,0.000000,0.000000,0.000000,0.022241,0.000000,0.000185,0.001067,0.000977,0.000000,0.000000,0.000000,0.000000,0.031790,0.031592,0.000449,0.000000,0.000318,0.000013,0.000000,0.000000,0.000214,0.009944,0.012581,0.006700,0.019057,0.003387,0.037867,0.004236,0.000000,0.000000,0.000024,0.000000,0.001259,0.000000,0.000014,0.000006,0.000000,0.000000,0.000045,0.000000,0.005518,0.000000,0.001683,0.009782,0.000000,0.000015,0.000427,0.000310,0.001699,0.000000,0.000000,0.000000,0.029431,0.000000,0.000033,0.000000,0.000887,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,0.000000,0.000000,0.004458,0.000000,0.000000,0.001648,0.000000,0.044308,0.000000,0.000000,0.000000,0.000000,0.006931,0.000000,0.000000,0.000004,0.000000,0.000049,0.011622,0.000000,0.000058,0.000000,0.000000,0.000000,0.000057,0.000015,0.000004,0.000000,0.000000,0.002559,0.003268,0.075058,0.023076,0.000000,0.000009,0.000642
78,0.019022,0.001704,0.000001,0.045081,0.006418,0.046964,0.024798,0.038834,0.036514,0.118408,0.000803,0.014683,0.019418,0.000290,0.000000,0.030614,0.000526,0.000000,0.008706,0.034212,0.000000,0.000000,0.000000,0.020605,0.000000,0.000090,0.000619,0.000684,0.000000,0.000000,0.000000,0.000000,0.022631,0.021649,0.000107,0.000000,0.000073,0.000003,0.000000,0.000000,0.000066,0.012130,0.013629,0.007767,0.013086,0.000917,0.044849,0.005030,0.000000,0.000000,0.000044,0.000000,0.000800,0.000000,0.000054,0.000004,0.000000,0.000000,0.000079,0.000000,0.004927,0.000000,0.002220,0.008932,0.000000,0.000010,0.000515,0.000218,0.001014,0.000000,0.000000,0.000000,0.024388,0.000000,0.000085,0.000000,0.001208,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.000000,0.000000,0.003556,0.000000,0.000000,0.001737,0.000000,0.045688,0.000000,0.000000,0.000000,0.000000,0.005017,0.000000,0.000000,0.000008,0.000000,0.000027,0.011082,0.000000,0.000027,0.000000,0.000000,0.000000,0.000321,0.000006,0.000003,0.000000,0.000000,0.002447,0.004455,0.050415,0.022507,0.000000,0.000056,0.001594
79,0.019815,0.002991,0.000000,0.049010,0.006149,0.060282,0.031419,0.022608,0.047776,0.117637,0.001390,0.009440,0.023060,0.000423,0.000000,0.027296,0.000569,0.000000,0.004379,0.029655,0.000000,0.000000,0.000000,0.017274,0.000000,0.000127,0.000849,0.000875,0.000000,0.000000,0.000000,0.000000,0.019187,0.020802,0.000162,0.000000,0.000246,0.000005,0.000000,0.000000,0.000147,0.007339,0.007679,0.006405,0.016587,0.000833,0.036231,0.013826,0.000000,0.000000,0.000016,0.000000,0.001380,0.000000,0.000029,0.000005,0.000000,0.000000,0.000094,0.000000,0.006067,0.000000,0.001071,0.007920,0.000000,0.000002,0.000439,0.000412,0.001031,0.000000,0.000000,0.000000,0.025642,0.000000,0.000017,0.000000,0.001312,0.000156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000053,0.000000,0.000000,0.003189,0.000000,0.000000,0.002045,0.000000,0.039044,0.000000,0.000000,0.000000,0.000000,0.004337,0.000000,0.000000,0.000009,0.000000,0.000016,0.010704,0.000000,0.000030,0.000000,0.000000,0.000000,0.000041,0.000005,0.000010,0.000000,0.000000,0.002167,0.003238,0.047715,0.019651,0.000000,0.000410,0.001152
80,0.024152,0.002185,0.000000,0.052168,0.006481,0.061297,0.022846,0.026616,0.043800,0.108266,0.000947,0.018640,0.021059,0.000342,0.000000,0.035331,0.000898,0.000000,0.009126,0.037407,0.000000,0.000000,0.000000,0.016242,0.000000,0.000119,0.000940,0.001046,0.000000,0.000000,0.000000,0.000000,0.017464,0.017702,0.000135,0.000000,0.000064,0.000001,0.000000,0.000000,0.000159,0.009757,0.014070,0.007165,0.007603,0.002751,0.040681,0.004172,0.000000,0.000000,0.000032,0.000000,0.001898,0.000000,0.000039,0.000007,0.000000,0.000000,0.000158,0.000000,0.007629,0.000000,0.002202,0.009291,0.000000,0.000032,0.000446,0.000806,0.001247,0.000000,0.000000,0.000000,0.024021,0.000000,0.000120,0.000000,0.000939,0.000058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000056,0.000000,0.000000,0.004594,0.000000,0.000000,0.000970,0.000000,0.052395,0.000000,0.000000,0.000000,0.000000,0.003454,0.000000,0.000000,0.000018,0.000000,0.000286,0.009894,0.000000,0.000005,0.000000,0.000000,0.000000,0.000141,0.000045,0.000002,0.000000,0.000000,0.002241,0.005721,0.057574,0.017843,0.000000,0.000005,0.001747
81,0.023812,0.001356,0.000000,0.041836,0.005831,0.052672,0.023470,0.019567,0.046760,0.101863,0.001381,0.008706,0.014117,0.000178,0.000000,0.023046,0.000624,0.000000,0.005736,0.034311,0.000000,0.000000,0.000000,0.019687,0.000000,0.000103,0.000761,0.000813,0.000000,0.000000,0.000000,0.000000,0.014348,0.015427,0.000146,0.000000,0.000400,0.000001,0.000000,0.000000,0.000017,0.007639,0.013235,0.003900,0.015946,0.001016,0.043822,0.010378,0.000000,0.000000,0.000062,0.000000,0.000665,0.000000,0.000028,0.000008,0.000000,0.000000,0.000106,0.000000,0.005395,0.000000,0.001591,0.006374,0.000000,0.000022,0.000298,0.000246,0.001128,0.000000,0.000000,0.000000,0.017635,0.000000,0.000019,0.000000,0.000569,0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,0.000000,0.000000,0.003970,0.000000,0.000000,0.001795,0.000000,0.041049,0.000000,0.000000,0.000000,0.000000,0.004481,0.000000,0.000000,0.000013,0.000000,0.000017,0.013893,0.000000,0.000119,0.000000,0.000000,0.000000,0.000069,0.000026,0.000020,0.000000,0.000000,0.001743,0.003435,0.051441,0.023184,0.000000,0.000169,0.001155
82,0.020012,0.001490,0.000000,0.039639,0.006739,0.055620,0.026371,0.021752,0.040352,0.113768,0.002527,0.016666,0.022766,0.000346,0.000000,0.025456,0.000733,0.000000,0.005900,0.031201,0.000000,0.000000,0.000000,0.017213,0.000000,0.000069,0.000707,0.000788,0.000000,0.000000,0.000000,0.000000,0.013810,0.015184,0.000033,0.000000,0.000442,0.000006,0.000000,0.000000,0.000036,0.008509,0.010156,0.004443,0.014709,0.000592,0.039554,0.010578,0.000000,0.000000,0.000105,0.000000,0.001171,0.000000,0.000004,0.000023,0.000000,0.000000,0.000217,0.000000,0.005699,0.000000,0.001847,0.007920,0.000000,0.000011,0.000369,0.000093,0.001032,0.000000,0.000000,0.000000,0.016911,0.000000,0.000018,0.000000,0.000318,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,0.000000,0.000000,0.003121,0.000000,0.000000,0.001156,0.000000,0.040968,0.000000,0.000000,0.000000,0.000000,0.005270,0.000000,0.000000,0.000032,0.000000,0.000601,0.011940,0.000000,0.000529,0.000000,0.000000,0.000000,0.000165,0.000014,0.000001,0.000000,0.000001,0.001983,0.005527,0.051581,0.022875,0.000000,0.000004,0.001342
83,0.020805,0.002547,0.000000,0.048781,0.009941,0.058482,0.022427,0.023424,0.045709,0.115884,0.000894,0.009923,0.006051,0.000119,0.000000,0.030922,0.000654,0.000000,0.008407,0.037388,0.000000,0.000000,0.000000,0.019323,0.000000,0.000124,0.000683,0.000721,0.000000,0.000000,0.000000,0.000000,0.018709,0.018518,0.000135,0.000000,0.000109,0.000004,0.000000,0.000000,0.000163,0.010740,0.015383,0.005570,0.012432,0.001838,0.043748,0.012997,0.000000,0.000000,0.000085,0.000000,0.001046,0.000000,0.000022,0.000013,0.000000,0.000000,0.000128,0.000000,0.008307,0.000000,0.002037,0.007905,0.000000,0.000003,0.000562,0.000336,0.001377,0.000000,0.000000,0.000000,0.022277,0.000000,0.000016,0.000000,0.000678,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,0.000000,0.000000,0.003958,0.000000,0.000000,0.001270,0.000000,0.047871,0.000000,0.000000,0.000000,0.000000,0.004334,0.000000,0.000000,0.000019,0.000000,0.000065,0.009282,0.000000,0.000120,0.000000,0.000000,0.000000,0.000036,0.000030,0.000013,0.000000,0.000000,0.001866,0.004151,0.051897,0.022687,0.000000,0.000004,0.002023
84,0.024351,0.001029,0.000000,0.038257,0.004354,0.038915,0.021373,0.030330,0.035784,0.094016,0.001369,0.014903,0.022117,0.000064,0.000000,0.023729,0.000595,0.000000,0.010196,0.034534,0.000000,0.000000,0.000000,0.016756,0.000000,0.000063,0.000787,0.000747,0.000000,0.000000,0.000000,0.000000,0.013055,0.014953,0.000057,0.000000,0.000105,0.000004,0.000000,0.000000,0.000002,0.008259,0.011133,0.004155,0.011288,0.000625,0.040143,0.009959,0.000000,0.000000,0.000055,0.000000,0.000706,0.000000,0.000018,0.000008,0.000000,0.000000,0.000022,0.000000,0.005407,0.000000,0.001451,0.008038,0.000000,0.000004,0.000212,0.000408,0.001060,0.000000,0.000000,0.000000,0.018825,0.000000,0.000063,0.000000,0.000584,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.000000,0.000000,0.003235,0.000000,0.000000,0.001323,0.000000,0.043869,0.000000,0.000000,0.000000,0.000000,0.004882,0.000000,0.000000,0.000001,0.000000,0.000042,0.008196,0.000000,0.000028,0.000000,0.000000,0.000000,0.000027,0.000012,0.000038,0.000000,0.000001,0.001894,0.005486,0.038121,0.023694,0.000000,0.000007,0.001373
85,0.018329,0.001206,0.000001,0.044133,0.005969,0.046997,0.027341,0.018133,0.039520,0.116424,0.000970,0.013859,0.016168,0.000123,0.000000,0.029918,0.000202,0.000000,0.008013,0.032539,0.000000,0.000000,0.000000,0.022687,0.000000,0.000068,0.000549,0.000643,0.000000,0.000000,0.000000,0.000000,0.017053,0.018477,0.000079,0.000000,0.000274,0.000005,0.000000,0.000000,0.000016,0.009635,0.012001,0.005403,0.015011,0.000259,0.039075,0.012862,0.000000,0.000000,0.000098,0.000000,0.000914,0.000000,0.000049,0.000023,0.000000,0.000000,0.000024,0.000000,0.006171,0.000000,0.002314,0.009133,0.000000,0.000008,0.000207,0.000214,0.001338,0.000000,0.000000,0.000000,0.018622,0.000000,0.000030,0.000000,0.001144,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.000000,0.000000,0.003774,0.000000,0.000000,0.002034,0.000000,0.044776,0.000000,0.000000,0.000000,0.000000,0.003652,0.000000,0.000000,0.000043,0.000000,0.000062,0.014161,0.000000,0.000195,0.000000,0.000000,0.000000,0.000076,0.000132,0.000073,0.000000,0.000000,0.002332,0.003693,0.047210,0.025260,0.000000,0.000000,0.000886
